Node,Mutants,Unique Tests,Tests
Xa10,{'39157'},"{9832, 9294, 11438}","{9603, 9832, 10669, 9294, 11438, 11964, 11389, 14495}"
Xa11,{'32708'},"{13288, 13265, 10098, 11964}","{13265, 10098, 10417, 13288, 11964}"
Xa12,{'44434'},"{16608, 34876, 36821}","{16608, 34876, 36821}"
Xa14,{'49361'},{21392},"{24961, 21995, 19790, 20654, 21392, 24537, 19546, 20412}"
Xa15,{'33428'},{10485},"{7482, 11067, 10485, 32591}"
Xa16,{'33424'},"{9832, 11389, 10628, 36821}","{10628, 36821, 9832, 7482, 11389}"
Xa17,{'39154'},"{11017, 10308, 36821}","{10258, 10308, 36821, 11017, 11307, 19023}"
Xa18,{'55238'},"{11075, 23644}","{11075, 23644}"
Xa19,{'41035'},"{8392, 13265, 10392, 7932, 12093}","{13265, 10034, 8392, 12093, 7932, 10392}"
Xa1a,{'36480'},{33067},{33067}
Xa1c,{'3952'},{16028},"{7876, 10852, 8454, 9116, 17067, 9685, 38651, 16028, 11133}"
Xa1d,{'18095'},"{21696, 18209, 18566, 18503, 24152}","{21696, 18209, 18566, 18503, 24152}"
Xa1e,{'18781'},{16676},{16676}
Xa1f,{'59814'},"{16112, 34718, 34679}","{16112, 15987, 34718, 34679}"
Xa20,{'24501'},"{16657, 25741}","{16657, 25741}"
Xa21,{'41049'},{11017},"{10258, 10055, 11017, 9294, 19023}"
Xa22,{'41041'},"{11585, 10908, 10972, 10413, 36821, 10969, 7932, 14495}","{11585, 10908, 10972, 9867, 10413, 36821, 10969, 7932, 14495}"
Xa23,{'41022'},"{13288, 11964, 10669}","{13288, 11964, 10669}"
Xa24,{'47109'},"{9952, 15643, 10162, 7400, 14441, 10091, 5608}","{9952, 15643, 10162, 7400, 14441, 10091, 5608}"
Xa25,{'51312'},"{17241, 19338}","{17241, 19338, 1074, 2879}"
Xa26,{'32709'},{22290},"{22290, 7482}"
Xa28,{'3035'},"{34592, 24226, 17959, 18218, 18221, 16751, 848, 17850}","{34592, 24226, 17959, 18218, 18221, 16751, 848, 17850}"
Xa29,{'42529'},"{8736, 10258, 8426, 12093}","{8736, 10258, 8426, 9867, 12093}"
Xa2b,{'39880'},{10669},"{10628, 10669, 11438, 19023}"
Xa2c,"{'32713', '32715'}","{10258, 36821, 11017, 10669, 9294, 19023}","{10258, 36821, 11017, 10669, 9294, 19023}"
Xa2d,{'44668'},"{10628, 10055, 11438, 12093, 9294}","{10628, 10055, 11438, 12093, 9294}"
Xa2e,{'56918'},"{34979, 34931, 36628, 34902, 34988, 36399}","{34979, 34931, 36628, 34902, 34988, 36399}"
Xa2f,"{'2110', '6831', '2113', '2112', '2108', '2111', '6253', '2109', '3912'}","{7491, 35685, 16295, 38797, 7326, 35519}","{7491, 35685, 16295, 38797, 7326, 35519}"
Xa31,{'41020'},"{15385, 14918, 15390}","{15385, 14918, 15390}"
Xa32,"{'6834', '6820', '6822', '16401', '6836', '16400'}","{38772, 35685}","{35425, 35685, 24037, 16012, 38797, 38772, 23606, 16472, 7931, 7320, 7326}"
Xa34,{'46880'},"{11096, 12093, 10669}","{11096, 12093, 10669}"
Xa35,"{'22810', '15617', '18779', '18778', '42794'}","{16287, 17565, 16343}","{16287, 17565, 16343}"
Xa36,"{'50213', '49360'}","{24961, 24537, 19790}","{24961, 17121, 19790, 22071, 17768, 24537, 21070}"
Xa37,{'37677'},"{40968, 40792}","{40968, 40792}"
Xa39,"{'41055', '44669'}",{10258},"{11017, 10258, 12093}"
Xa3a,"{'4947', '4943'}","{24152, 18209, 17854, 18503}","{24152, 18209, 17854, 18503}"
Xa3b,{'24765'},{10843},{10843}
Xa3c,{'5956'},"{16688, 35502}","{16000, 16688, 15299, 15827, 15654, 35502}"
Xa3e,{'45914'},"{8392, 12093}","{8392, 9867, 12093}"
Xa3f,{'36533'},"{2834, 10868, 1511}","{11354, 2834, 10868, 1511}"
Xa41,{'43476'},"{18065, 17876, 18444}","{18065, 17876, 18444}"
Xa42,"{'44435', '21576', '43370', '41040', '42531', '41031', '44458', '42532', '41025', '44475', '41034', '39163', '44673', '41046', '41045', '42535'}","{9832, 9603, 7982}","{9832, 9603, 7982}"
Xa43,"{'8217', '8219'}","{34592, 34610, 34429}","{34592, 34610, 34429}"
Xa47,{'47114'},"{17565, 16639}","{17565, 16639}"
Xa48,{'42924'},"{9096, 7401, 9766}","{8496, 9766, 9096, 7401, 11660}"
Xa49,{'33431'},"{10258, 36821, 9294, 10669}","{10258, 36821, 11017, 10669, 9294, 32591}"
Xa4d,{'42174'},"{15643, 10162, 5608, 14441, 8443}","{15643, 10162, 5608, 14441, 8443}"
Xa4e,"{'34307', '24291', '8733', '16608', '19363', '19364', '16612', '16609', '16614', '8734', '16611'}","{16688, 16758, 35502}","{16688, 16758, 35502}"
Xa4f,{'45787'},{16485},{16485}
Xa50,{'18079'},"{23777, 5730, 5605, 86, 23687, 264}","{23777, 5730, 5605, 86, 23687, 264}"
Xa51,"{'16336', '16337'}","{16798, 16343}","{16798, 16343}"
Xa52,{'38414'},"{23194, 23314, 22726}","{23194, 23314, 22726}"
Xa53,"{'27199', '27204'}",{16783},{16783}
Xa54,"{'44395', '46051', '46050'}","{14626, 13127, 12331, 13564, 13823}","{14626, 13127, 12331, 13564, 13823}"
Xa55,"{'44397', '45103', '44394', '47189', '46048', '21309', '21310'}",{10475},"{8496, 10475, 11660, 9134}"
Xa56,"{'20419', '20418', '20420', '20417'}","{8771, 8765, 9685, 9199}","{8771, 8765, 9685, 9199}"
Xa57,{'35385'},"{9123, 8757}","{9123, 8757}"
Xa59,{'42142'},"{24152, 18209, 18316, 17854}","{24152, 18209, 18316, 17854}"
Xa5a,{'22660'},"{39620, 29966, 1071, 26129, 14321, 7122, 23742, 39391}","{39620, 29966, 1071, 26129, 14321, 7122, 23742, 39391}"
Xa5b,"{'13294', '23223', '21030', '47202', '22693', '23221', '23216', '13285', '23215', '47199', '47200', '42918', '24766', '21312', '23220', '24767', '24768', '21308', '24769', '22694', '41953', '21029', '11485', '47201', '11484', '13286', '21311'}","{7401, 10498}","{8496, 10498, 7401, 8488, 11401}"
Xa5c,{'36532'},"{8731, 11756, 1078, 1511}","{1078, 1511, 11354, 8731, 11756}"
Xa5d,{'6951'},"{36122, 36333, 36119}","{36122, 36333, 36119}"
Xa5f,{'20922'},"{18045, 18150}","{18045, 18150}"
Xa61,{'28950'},"{12897, 13114, 13172}","{12897, 13114, 13172}"
Xa62,{'6234'},{34875},{34875}
Xa64,{'55239'},"{27828, 24598, 30783}","{27828, 24598, 30783}"
Xa66,{'20921'},"{34226, 31371, 34206}","{34226, 31371, 34206}"
Xa67,{'52608'},"{11076, 28151, 28344, 26988, 29871}","{11076, 28151, 28344, 26988, 29871}"
Xa68,"{'34253', '36042'}","{2392, 1188, 7868}","{2392, 1188, 7868}"
Xa6a,{'52610'},"{9924, 26398, 26439}","{9924, 26398, 26439}"
Xa6b,"{'49736', '49735'}","{20576, 23219, 18869}","{20576, 23219, 18869}"
Xa6c,{'59418'},{24783},{24783}
Xa6d,"{'6238', '12685', '10860', '6239', '12683', '6241', '15669', '15670', '6242', '6235', '12682', '4512', '12684', '6240', '5646'}","{23138, 22867}","{23138, 22867}"
Xa6e,"{'52578', '52607'}","{28151, 9924, 11076, 9191, 29871}","{28151, 9924, 11076, 9191, 29871}"
Xa6f,{'25055'},"{17819, 17964}","{17819, 17964, 21375}"
Xa70,{'59164'},"{16739, 15699, 9368, 19692, 31551}","{16739, 15699, 9368, 19692, 31551}"
Xa71,{'59428'},"{3483, 17491, 15788}","{3483, 17491, 15788}"
Xa72,{'59166'},"{15424, 15206, 14953, 8335, 15601, 15699, 15900, 31551}","{15424, 15206, 14953, 8335, 15601, 15699, 15900, 31551}"
Xa73,{'52921'},{11107},"{10657, 11107, 9867}"
Xa74,{'36500'},"{8736, 7766}","{8736, 9867, 7766}"
Xa75,{'59424'},"{15024, 15923, 17491, 17524}","{15024, 15923, 17491, 17524}"
Xa76,{'46890'},{9908},{9908}
Xa77,{'54902'},"{20724, 17077}","{20724, 17077}"
Xa78,"{'5085', '16413', '5084'}","{15241, 23788, 15039}","{15241, 23788, 15039}"
Xa79,{'36978'},"{35597, 34165, 29482, 29820, 29002}","{35597, 34165, 29482, 29820, 29002}"
Xa7a,{'52020'},"{8736, 11964, 9063}","{8736, 11964, 9063}"
Xa7b,{'59159'},"{15424, 11426, 7205, 8136, 31551}","{15424, 11426, 7205, 8136, 31551}"
Xa7c,{'52970'},"{16905, 34706}","{16905, 34706, 36821, 36838}"
Xa7d,{'1359'},{40847},{40847}
Xa7e,{'24356'},"{8097, 1546, 1357, 5583, 3919, 1783, 31289, 37916, 1246}","{8097, 1546, 1357, 5583, 3919, 1783, 31289, 37916, 1246}"
Xa7f,{'46887'},"{10628, 9832, 11017, 10669, 9294}","{10628, 9832, 11017, 10669, 9294}"
Xa80,{'52924'},"{8426, 12093, 10413}","{10417, 8426, 12093, 10413}"
Xa81,{'54133'},"{12114, 2651}","{12114, 2651}"
Xa82,{'59420'},"{15713, 16066, 14420, 16140, 15788}","{15713, 16066, 14420, 16140, 15788}"
Xa83,"{'46885', '46888', '39160'}",{9294},"{10628, 11389, 9832, 11438, 12093, 9294, 10669}"
Xa84,{'51536'},"{10545, 10657, 10485, 10413}","{10545, 10657, 10485, 10413}"
Xa86,{'51534'},"{10657, 13265, 10413, 10545}","{10657, 13265, 10417, 10545, 10413}"
Xa87,{'33451'},{9973},{9973}
Xa88,{'52027'},{7186},{7186}
Xa8b,"{'52908', '52903'}","{10545, 8426, 12093, 10413}","{10657, 11473, 10545, 12093, 8426, 9867, 10413}"
Xa8d,{'33449'},{11017},"{11017, 11654}"
Xa8e,{'33447'},"{29867, 9965}","{29867, 9965}"
Xa90,{'36492'},"{7682, 13265, 22290, 11156, 11382}","{13265, 7682, 22290, 10417, 11156, 11382}"
Xa91,{'52928'},"{8392, 34876}","{8392, 34876}"
Xa92,"{'52911', '52910', '52915', '52912', '52905', '52907', '52927'}",{12093},"{8736, 10657, 10545, 8426, 9867, 12093}"
Xa93,"{'37178', '771', '37182'}",{8548},"{2032, 993, 12563, 8548, 7336, 1051, 21341}"
Xa94,"{'7956', '58526', '7957'}","{14656, 11058, 10083, 22037, 8703, 17167}","{14656, 11058, 10083, 22037, 8703, 17167}"
Xa96,{'22102'},"{36241, 36232, 36377, 36574, 36335}","{36241, 36232, 36377, 36574, 36335}"
Xa97,{'55672'},"{24560, 25793, 22856, 34486}","{24560, 25793, 22856, 34486}"
Xa9a,{'58516'},"{23456, 23900}","{23456, 23900}"
Xa9b,"{'46590', '46591'}","{2950, 5752, 6201, 3965, 32815}","{2950, 5752, 6201, 3965, 32815}"
Xa9c,{'742'},{17411},{17411}
Xa9d,{'13988'},"{40690, 40722, 16500}","{40690, 40722, 16500}"
Xa9e,{'58310'},"{10106, 13518}","{10106, 13518}"
Xa9f,{'58309'},{35657},{35657}
Xaa0,{'12611'},{18116},{18116}
Xaa1,{'27571'},{8439},{8439}
Xaa2,"{'45931', '45944'}","{16585, 16452, 18806}","{16585, 16452, 18806}"
Xaa3,"{'45928', '45941', '45942', '45946'}","{16721, 35914, 16469, 16718}","{16721, 35914, 16469, 16718}"
Xaa4,{'4960'},"{23400, 17430}","{23400, 17430}"
Xaa5,"{'4961', '12612'}",{18202},{18202}
Xaa6,"{'45932', '45937', '45936', '45940', '45935', '45945', '45943', '45939', '45933', '45938', '45934'}","{19025, 16721, 16868, 34300, 31565, 16718}","{19025, 16721, 16868, 34300, 31565, 16718}"
Xaa7,{'21984'},"{10226, 24403, 12686}","{10226, 24403, 12686}"
Xaa8,{'59306'},"{35248, 14656, 16030}","{35248, 14656, 16030}"
Xaa9,{'58415'},"{7500, 10902}","{7500, 10902}"
Xaaa,"{'19842', '27573', '6277', '6281'}","{296, 3843, 3364}","{296, 3843, 6324, 3364}"
Xaab,"{'43546', '43548', '6775', '269', '271', '268', '270', '43547', '6776', '43545'}","{17720, 16315, 17503}","{17720, 16315, 17503}"
Xaac,{'53793'},"{7120, 6961, 1363, 18645, 34473}","{7120, 6961, 1363, 18645, 34473}"
Xaad,{'58520'},"{25328, 35892, 11813, 10902, 24858, 11291}","{25328, 35892, 11813, 10902, 24858, 11291}"
Xaae,{'15185'},"{9480, 5914, 6403, 4003}","{9480, 5914, 6403, 4003}"
Xaaf,{'59332'},"{14912, 23638, 16857, 16779, 25324}","{14912, 23638, 16857, 16779, 25324}"
Xab2,"{'28901', '28899'}","{1232, 3234, 9480, 5675, 4235, 4558}","{1232, 3234, 9480, 5675, 4235, 4558}"
Xab4,{'21780'},"{296, 30554, 3843, 3364}","{296, 30554, 3843, 3364}"
Xab5,"{'24133', '24134', '21228', '21220', '21222'}","{24786, 24803}","{24786, 24803}"
Xab6,{'19863'},"{2305, 2722, 24226, 3795, 39918, 2031}","{2305, 2722, 24226, 3795, 39918, 2031}"
Xab7,{'27481'},{9480},"{6403, 9480, 2024, 6171, 2508, 6078}"
Xab8,{'51870'},"{2673, 314, 5668, 7079}","{2673, 314, 5668, 7079}"
Xab9,"{'13510', '13500'}","{2024, 9480, 5914, 2749}","{2024, 9480, 5914, 2749}"
Xaba,"{'52242', '52241'}","{52, 863}","{13413, 34406, 6534, 11182, 52, 3928, 3868, 863}"
Xabb,"{'533', '5325', '532', '52239', '527', '52548', '5329'}","{52, 34406, 863}","{4562, 52, 13413, 34406, 2650, 3868, 863}"
Xabc,{'47810'},"{10064, 7956, 9306, 17915, 17949}","{10064, 7956, 9306, 17915, 17949}"
Xabe,{'54486'},"{22170, 36774}","{22170, 36774}"
Xabf,{'13987'},"{9270, 14935, 15047}","{9270, 14935, 15047}"
Xac1,{'37290'},"{28969, 28871}","{28969, 28871}"
Xac2,"{'44432', '44670', '41032'}",{19023},"{9867, 19023}"
Xac4,{'44436'},{11449},{11449}
Xac6,{'48403'},{16757},{16757}
Xac7,"{'28114', '28115', '28113', '28112'}","{33081, 31706, 33614}","{33081, 31706, 33614}"
Xac9,{'10435'},"{13538, 13366}","{13538, 13366}"
Xaca,{'2951'},{40705},{40705}
Xacc,{'59032'},"{10272, 11610, 9124, 13413}","{10272, 11610, 9124, 13413}"
Xacd,"{'25289', '48607', '48606', '24864'}","{17154, 21450, 17410, 17636}","{17154, 21450, 17410, 17636}"
Xace,{'10433'},"{13379, 13413, 13366, 12855, 14122, 13743}","{13379, 13413, 13366, 12855, 14122, 13743}"
Xacf,{'49720'},"{17241, 23889, 3039}","{17241, 23889, 3039}"
Xad0,"{'24424', '17812', '42756', '42763', '5047'}","{24929, 23299, 40716, 23437, 23023}","{24929, 23299, 40716, 23437, 23023}"
Xad1,{'38316'},{36734},"{36709, 36734}"
Xad2,"{'37265', '36647'}",{9408},{9408}
Xad3,"{'9778', '9780', '9779', '9777', '41603', '41577'}","{24618, 37454}","{24618, 37454}"
Xad5,{'54408'},"{2652, 18767}","{19481, 22115, 2652, 18767}"
Xad6,{'54214'},{36714},{36714}
Xad7,{'49419'},{29060},{29060}
Xad8,{'38315'},{36764},{36764}
Xada,"{'9689', '41342', '39488', '35686', '38504', '39482', '30885', '38502', '38511', '38314', '38501'}",{36701},{36701}
Xadc,{'33939'},"{5128, 8548, 358}","{5128, 8548, 358}"
Xadd,{'8645'},"{2250, 26145, 25874, 18871}","{2250, 26145, 25874, 18871}"
Xade,"{'3339', '3338', '59395'}","{13406, 14186, 15830, 9919}","{13406, 14186, 15830, 9919}"
Xadf,{'22112'},"{36400, 36153, 36571, 36491, 36377}","{36400, 36153, 36571, 36491, 36377}"
Xae0,{'43157'},{25997},{25997}
Xae1,"{'5100', '5099', '5102', '5101'}","{10682, 9382, 34246}","{10682, 9382, 34246}"
Xae2,{'42753'},"{26025, 26762, 25971}","{26025, 26762, 25971}"
Xae3,"{'9878', '9879'}","{26762, 13284, 13671}","{26762, 13284, 13671}"
Xae4,"{'3975', '3971', '3992'}","{40616, 35038}","{40616, 35038}"
Xae5,"{'3984', '3985'}",{35043},{35043}
Xae6,{'4009'},"{16112, 21455}","{16112, 21455}"
Xae7,{'55082'},"{9216, 10502, 8046, 9777, 10897, 11736, 10489, 10682}","{9216, 10502, 8046, 9777, 10897, 11736, 10489, 10682}"
Xae8,"{'26457', '26463'}","{25384, 7719}","{25384, 7719}"
Xae9,{'52758'},"{16385, 14883, 14805, 23638, 15324, 16828, 16030}","{16385, 14883, 14805, 23638, 15324, 16828, 16030}"
Xaea,"{'32262', '59762', '59761'}","{21202, 9515, 7974, 34271}","{21202, 9515, 7974, 34271}"
Xaeb,{'25333'},"{27681, 13361, 5150, 6728, 3658, 25243, 4958}","{27681, 13361, 5150, 6728, 3658, 25243, 4958}"
Xaed,{'54913'},"{10649, 22531, 29982}","{10649, 22531, 29982}"
Xaee,{'43692'},{15638},"{16129, 15638}"
Xaf1,{'57121'},{24662},{24662}
Xaf2,"{'9027', '37451', '37442', '37449', '9026', '37443', '37448'}",{10479},"{16129, 10479}"
Xaf3,{'6973'},"{36393, 36442}","{36393, 36442}"
Xaf4,{'19776'},{37895},{37895}
Xaf6,{'17421'},"{4883, 6532, 20629, 27231}","{4883, 6532, 20629, 27231}"
Xaf7,{'49348'},{35579},{35579}
Xaf8,{'46936'},"{27268, 21174, 19498, 21451, 20732}","{27268, 21174, 19498, 21451, 20732}"
Xafb,{'33769'},"{3970, 59}","{3970, 59}"
Xafc,"{'45209', '49151'}","{35537, 35572}","{35537, 35572}"
Xaff,"{'12648', '12650', '12649', '12647'}",{15045},"{8514, 15045, 15958, 14761, 15660}"
Xb00,{'9309'},"{17242, 17179, 17636}","{17242, 17179, 17636}"
Xb01,"{'41931', '41930'}","{29665, 29806, 29679}","{29665, 29806, 29679}"
Xb02,"{'41934', '41925', '41932', '41929', '41928', '39836', '39837', '39839', '41927', '39838', '41926'}",{29553},"{29553, 29806, 29679}"
Xb03,{'53621'},"{38752, 28152, 28271}","{38752, 28152, 28271}"
Xb04,"{'45060', '44219', '47573', '53624', '44170', '47574'}","{28393, 28271}","{28393, 28271}"
Xb05,"{'24085', '24075', '24082', '24084', '24080', '24083', '24081'}","{17520, 17532, 17179, 17636}","{17520, 17532, 17179, 17636}"
Xb06,{'47678'},"{35520, 35593, 35559, 35519}","{35520, 35593, 35559, 35519}"
Xb07,"{'34717', '34716'}","{5681, 5234, 6263}","{5681, 5234, 6263}"
Xb08,{'49152'},"{35593, 35565, 35542, 35519}","{35593, 35565, 35542, 35519}"
Xb09,"{'33774', '33779', '34736'}",{5234},"{6304, 5234, 4163, 4750}"
Xb0a,"{'34720', '34730'}","{5457, 6490, 718, 6263}","{5457, 6490, 718, 6263}"
Xb0b,{'33782'},"{35004, 16326}","{35004, 16326}"
Xb0c,{'54947'},{40605},"{40605, 38854}"
Xb0d,{'38161'},"{25969, 25187, 25686}","{25969, 25187, 25686}"
Xb0f,{'35722'},"{27336, 18970}","{27336, 18970}"
Xb10,{'45210'},"{35565, 35525, 35542, 35593, 40970, 35629}","{35565, 35525, 35542, 35593, 40970, 35629}"
Xb11,"{'36529', '44864', '44863'}","{16756, 16372, 17271}","{16756, 16372, 17271}"
Xb12,"{'42864', '42863', '42868', '42867'}","{35593, 35572, 35542, 35519}","{35593, 35572, 35542, 35519}"
Xb13,{'49344'},"{35593, 35519}","{35593, 35517, 35519}"
Xb14,{'53070'},{35945},{35945}
Xb16,{'57209'},{34452},{34452}
Xb1a,{'28977'},{34486},"{8315, 7154, 11780, 15797, 34486, 10283, 16159}"
Xb1c,{'17532'},"{16064, 22290}","{16064, 22290}"
Xb1d,{'28968'},"{22361, 15148, 34486, 14767}","{22361, 15148, 34486, 14767}"
Xb1e,{'52244'},"{9618, 9700, 25565, 4930}","{9618, 9700, 25565, 4930}"
Xb1f,"{'57207', '56323'}",{34486},"{15569, 34486}"
Xb20,{'56493'},{11642},{11642}
Xb21,"{'50563', '51572', '50560'}","{36389, 36167}","{36389, 36167}"
Xb22,"{'58673', '58598'}","{11784, 15797, 11079, 10479}","{11784, 15797, 11079, 10479}"
Xb26,{'45853'},{29860},{29860}
Xb27,"{'4962', '18455'}","{17344, 17142}","{17344, 17142}"
Xb28,"{'44957', '44956'}","{22864, 18762}","{22864, 18762}"
Xb29,{'49732'},"{7464, 18617, 10722, 11577}","{7464, 18617, 10722, 11577}"
Xb2a,"{'44953', '40679'}",{25407},"{19081, 25407}"
Xb2b,{'36855'},{29280},{29280}
Xb2c,{'25105'},"{18436, 18245, 18230}","{18436, 18245, 18230}"
Xb2d,{'22198'},{16459},"{16000, 15299, 15827, 15654, 16459}"
Xb2e,"{'13085', '25099', '13084'}",{18401},{18401}
Xb30,{'25154'},"{36531, 36703}","{36531, 36703}"
Xb31,{'25100'},"{18230, 36038}","{18230, 36038}"
Xb32,{'35724'},{28991},{28991}
Xb33,{'25110'},"{18002, 35828, 18436, 18230}","{18002, 35828, 18436, 18230}"
Xb34,{'25103'},{18396},"{18562, 18396}"
Xb35,"{'22039', '24120'}","{19744, 15220, 5029}","{19744, 15220, 5029}"
Xb36,"{'37329', '37334', '37333', '6942', '37328', '37330', '37332'}","{28179, 28430, 28391}","{28179, 28430, 28391}"
Xb37,"{'31289', '31288', '38208', '31287', '33529', '31290'}","{25931, 25518}","{25931, 25518}"
Xb38,{'59391'},"{16147, 21957, 34718, 34679}","{16147, 21957, 34718, 34679}"
Xb3a,{'34272'},"{12952, 11311}","{12952, 11311}"
Xb3b,{'7150'},"{34441, 34674, 34467}","{34441, 34674, 34467}"
Xb3c,{'48170'},"{13088, 14700, 24669, 13751}","{13088, 14700, 24669, 13751}"
Xb3d,{'14360'},{28945},{28945}
Xb3e,"{'236', '235', '48175', '48171'}","{14677, 24669, 15942}","{14677, 24669, 15942}"
Xb3f,"{'54916', '54940'}","{23809, 28607}","{23809, 16065, 15053, 28607}"
Xb40,{'54932'},{35257},{35257}
Xb43,"{'54919', '54921'}","{23235, 22861, 28607}","{23235, 22861, 28607}"
Xb45,{'24924'},{34035},{34035}
Xb46,{'54920'},{28607},"{17361, 17077, 19981, 28607}"
Xb48,"{'28719', '28720', '6167', '28718', '28717'}","{9952, 7400, 3703}","{9952, 16471, 3703, 7400, 14441, 12875, 8206}"
Xb4a,{'25331'},"{25384, 7738, 24908}","{25384, 7738, 24908}"
Xb4b,{'25329'},"{27681, 3443, 6728, 3658, 25243, 5150}","{27681, 3443, 6728, 3658, 25243, 5150}"
Xb4c,{'38191'},"{18970, 18660, 18821}","{18970, 18660, 18821}"
Xb4d,"{'57143', '57144'}","{36291, 36323, 35157, 36182, 36109, 34959}","{36291, 36323, 35157, 36182, 36109, 34959}"
Xb4e,"{'57077', '57076'}","{36323, 35749, 36182, 35802, 36109, 34958}","{36323, 35749, 36182, 35802, 36109, 34958}"
Xb4f,"{'15324', '11438', '33547'}","{8184, 3215}","{24984, 8184, 35284, 3215}"
Xb50,"{'27580', '11442'}","{8184, 36851, 3215}","{8184, 36851, 3215}"
Xb52,{'27599'},{24884},"{10160, 24884}"
Xb53,{'11434'},{8646},{8646}
Xb54,"{'57351', '55865'}","{25793, 15884, 16271}","{25793, 15884, 16271}"
Xb56,{'49708'},{38724},{38724}
Xb57,{'38406'},"{35963, 35891}","{35891, 35963, 35925}"
Xb59,{'50383'},"{8133, 4159}","{8133, 4159}"
Xb5a,{'47798'},"{2385, 18324, 9944, 25, 10219, 7644}","{2385, 18324, 9944, 25, 10219, 7644}"
Xb5b,"{'54575', '54558', '54555'}",{33859},{33859}
Xb5d,{'38387'},"{35913, 35885}","{35913, 35885}"
Xb5e,{'40637'},{17116},{17116}
Xb60,{'51324'},"{5797, 3327}","{15489, 23557, 5797, 4525, 3327}"
Xb62,{'26786'},"{27752, 33961, 25120, 25692}","{27752, 33961, 25120, 25692}"
Xb63,{'27242'},{29882},"{33961, 29882, 31661}"
Xb65,{'34840'},"{29656, 25648, 25594}","{29656, 25648, 25594}"
Xb66,{'33931'},"{11923, 2803, 33174, 5815, 5018, 3035}","{11923, 2803, 33174, 5815, 5018, 3035}"
Xb67,{'42517'},{21704},{21704}
Xb68,{'54490'},{29791},{29791}
Xb69,{'42798'},{16433},{16433}
Xb6d,{'42520'},"{25958, 26134}","{25958, 26134}"
Xb6e,"{'35683', '37292', '39485', '38505'}",{36738},{36738}
Xb6f,"{'35690', '38132'}",{36766},{36766}
Xb70,"{'35689', '37293'}",{36752},{36752}
Xb71,"{'57333', '57340', '57331'}","{14844, 15884}","{14844, 15884}"
Xb72,"{'34025', '34026', '34027', '34028'}","{33546, 15403, 7220, 24742}","{33546, 15403, 7220, 24742}"
Xb73,"{'40014', '42477', '47756', '42476'}","{2945, 4276, 25516}","{2945, 4276, 25516}"
Xb74,"{'47759', '39786'}",{20711},{20711}
Xb75,{'53074'},{14632},{14632}
Xb76,{'20373'},{34934},{34934}
Xb77,{'19448'},{29189},{29189}
Xb78,{'22147'},"{11992, 11256, 10515, 11910}","{11992, 11256, 10515, 11910}"
Xb7a,"{'48056', '48051'}",{16394},{16394}
Xb7b,"{'57189', '56901', '57122', '55343'}","{15764, 15076}","{15764, 15076}"
Xb7c,"{'14547', '14544', '14545', '14546'}",{34009},{34009}
Xb7d,"{'5542', '1329', '5541', '5540', '5539'}","{28657, 26780, 27397}","{28657, 26780, 27397}"
Xb7e,{'25062'},"{18825, 18826}","{18825, 18826}"
Xb7f,{'57194'},{15406},{15406}
Xb80,{'57150'},"{35802, 36418, 35749, 34958}","{35802, 36418, 35749, 34958}"
Xb81,{'49646'},"{38763, 38741, 38765}","{38763, 38741, 38765}"
Xb83,{'41297'},{25694},"{34859, 25694}"
Xb84,"{'23781', '23782'}","{24712, 34859}","{24712, 34859}"
Xb86,{'52493'},"{29440, 29293}","{29440, 29293}"
Xb87,{'54409'},"{6482, 8604}","{6482, 8604}"
Xb88,{'35890'},"{25601, 25610, 26076}","{25601, 25610, 26076}"
Xb89,{'28693'},"{13883, 25799}","{13883, 25799}"
Xb8a,{'46560'},{25107},{25107}
Xb8b,"{'23108', '28545'}","{6839, 3186, 4989, 11567}","{6839, 3186, 4989, 11567}"
Xb8c,{'34842'},{29784},"{29784, 33809}"
Xb8e,"{'49925', '53452', '49926', '53513', '53514', '53438', '53499', '27477'}","{34763, 34822}","{34763, 34822}"
Xb8f,{'55589'},{35603},{35603}
Xb90,"{'11584', '11583', '38448'}",{23338},{23338}
Xb91,{'13109'},"{28841, 28967}","{28841, 28967}"
Xb92,"{'29268', '29271'}",{11193},{11193}
Xb93,"{'6274', '8983', '6278', '6276', '21783', '27349'}","{16876, 16341}","{16876, 16341}"
